"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","type"
"503","XCd20CvR2Vv3LYj9lw_0Sw","Gl'amour Beauty Bar",NA,"20121 N Main St, Ste C","Cornelius","NC",28031,35.4827217184,-80.8599744561,4,5,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""GoodForKids: True"",""HairSpecializesIn: {'coloring': True, 'africanamerican': False, 'curly': True, 'perms': False, 'kids': False, 'extensions': True, 'asian': False, 'straightperms': True}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Beauty \u0026 Spas"",""Makeup Artists"",""Waxing"",""Eyelash Service"",""Tanning"",""Spray Tanning"",""Blow Dry/Out Services"",""Hair Removal"",""Hair Salons""]","[""Tuesday 10:0-19:0"",""Wednesday 10:0-19:0"",""Thursday 10:0-19:0"",""Friday 10:0-18:0"",""Saturday 10:0-17:0""]","business"
"504","eihgMkBGu299PgJPSGwIRw","Lkn Massage",NA,"21000 Torrence Chapel Rd, Ste 202-2","Cornelius","NC",28031,35.488756,-80.875663,3.5,7,1,"[""AcceptsInsurance: False"",""ByAppointmentOnly: True""]","[""Health \u0026 Medical"",""Massage Therapy""]","[""Monday 10:0-19:0"",""Tuesday 10:0-19:0"",""Wednesday 10:0-19:0"",""Thursday 10:0-19:0"",""Friday 10:0-17:0"",""Saturday 10:0-15:0"",""Sunday 10:0-14:0""]","business"
"505","Nuiy-WMpPQxMKQlpI0CxSQ","Gionino's Pizzeria",NA,"7710 Lakeshore Blvd","Mentor","OH",44060,41.7038298,-81.3645887,4.5,17,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: very_loud"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True""]","[""Restaurants"",""Pizza""]","[""Monday 10:30-22:0"",""Tuesday 10:30-22:0"",""Wednesday 10:30-22:0"",""Thursday 10:30-22:0"",""Friday 10:30-23:0"",""Saturday 10:30-23:0"",""Sunday 12:0-22:0""]","business"
"506","4Bbogp0r1TYihNS5Ek9Cjg","Buffalo Wild Wings",NA,"9566 Diamond Centre Dr.","Mentor","OH",44060,41.7147303,-81.296394,3.5,19,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""CoatCheck: False"",""GoodForDancing: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HappyHour: True"",""HasTV: True"",""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"",""NoiseLevel: loud"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""Smoking: outdoor"",""WiFi: free""]","[""Sports Bars"",""Nightlife"",""Restaurants"",""American (Traditional)"",""Bars"",""Chicken Wings""]","[""Monday 11:0-1:0"",""Tuesday 11:0-1:0"",""Wednesday 11:0-1:0"",""Thursday 11:0-1:0"",""Friday 11:0-2:0"",""Saturday 11:0-2:0"",""Sunday 11:0-0:0""]","business"
"507","wo41OdU_iUwFofsBnVf6uw","Chipotle Mexican Grill",NA,"7851 Reynolds Rd","Mentor","OH",44060,41.657885,-81.37715,3,13,1,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""DriveThru: False"",""GoodForKids: True"",""HasTV: False"",""NoiseLevel: loud"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: False"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"",""OutdoorSeating: False""]","[""Fast Food"",""Restaurants"",""Mexican""]","[""Monday 10:45-22:0"",""Tuesday 10:45-22:0"",""Wednesday 10:45-22:0"",""Thursday 10:45-22:0"",""Friday 10:45-22:0"",""Saturday 10:45-22:0"",""Sunday 10:45-22:0""]","business"
"508","tYV2Qhjcw0ThJxa7SRUoJQ","Billy's Martini Bar",NA,"7701 Reynolds Rd","Mentor","OH",44060,41.661631,-81.376826,3.5,9,0,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""CoatCheck: False"",""GoodForDancing: False"",""HappyHour: True"",""HasTV: True"",""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"",""NoiseLevel: loud"",""OutdoorSeating: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 3"",""Smoking: outdoor"",""WheelchairAccessible: True""]","[""Lounges"",""Bars"",""Nightlife""]",NA,"business"
"509","fMcSwC14LWeAoc4j8z35rg","Mentor Nissan",NA,"6960 Center St","Mentor","OH",44060,41.682015,-81.340459,4,8,1,NA,"[""Car Dealers"",""Automotive"",""Auto Repair""]","[""Monday 9:0-21:0"",""Tuesday 9:0-21:0"",""Wednesday 9:0-21:0"",""Thursday 9:0-21:0"",""Friday 9:0-18:0"",""Saturday 9:0-18:0""]","business"
"510","E19mme8RCIjnlATeLytTqg","Casandra Tessaro, DMD",NA,"8224 Mentor Ave, Ste 114","Mentor","OH",44060,41.6641941,-81.3464476,3.5,3,1,NA,"[""Dentists"",""Endodontists"",""Health \u0026 Medical""]",NA,"business"
"511","Qc2EY-9MEmgmvrCDXHUNJQ","Magnolia Nails",NA,"21714 Catawba Ave, Ste A2","Cornelius","NC",28031,35.4812055,-80.8578533,5,5,1,"[""BusinessAcceptsCreditCards: True""]","[""Nail Salons"",""Beauty \u0026 Spas""]","[""Monday 9:30-19:30"",""Tuesday 9:30-19:30"",""Wednesday 9:30-19:30"",""Thursday 9:30-19:30"",""Friday 9:30-19:30"",""Saturday 9:30-19:30"",""Sunday 12:30-17:30""]","business"
"512","4hMyLTu8hO6pLire2GnwvA","Achilles Running Shop",NA,"7439 Mentor Ave","Mentor","OH",44060,41.653932,-81.3755996,4.5,5,1,"[""BikeParking: False"",""BusinessAcceptsBitcoin: False"",""BusinessAcceptsCreditCards: True"",""DogsAllowed: False"",""RestaurantsPriceRange2: 3"",""WheelchairAccessible: True""]","[""Sporting Goods"",""Shoe Stores"",""Fashion"",""Shopping"",""Sports Wear""]","[""Monday 10:0-20:0"",""Tuesday 10:0-20:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-20:0"",""Friday 10:0-20:0"",""Saturday 10:0-18:0"",""Sunday 12:0-17:0""]","business"
"513","P_8By1Xl2JxREC9MYxebmQ","Heinen's Grocery Store",NA,"8850 Mentor Ave","Mentor","OH",44060,41.6740388,-81.3234805,4.5,16,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Food"",""Grocery""]","[""Monday 8:0-20:0"",""Tuesday 8:0-20:0"",""Wednesday 8:0-20:0"",""Thursday 8:0-20:0"",""Friday 8:0-20:0"",""Saturday 8:0-20:0"",""Sunday 8:0-18:0""]","business"
"514","PSADt2DxkzGtqoZSGUl4lg","Impeccable Paws",NA,"19930 W Catawba Ave","Cornelius","NC",28031,35.4813151,-80.8841624,3.5,19,1,NA,"[""Pets"",""Pet Groomers"",""Pet Services""]",NA,"business"
"515","1Sz2RD2iBYqxvY-6WQRcQg","Old Town Public House",NA,"21314 Catawba Ave","Cornelius","NC",28031,35.4820066953,-80.8604516656,4.5,12,1,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""CoatCheck: False"",""GoodForDancing: False"",""GoodForKids: False"",""HappyHour: False"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}""]","[""Nightlife"",""Dive Bars"",""Bars"",""Local Flavor"",""Music Venues"",""Arts \u0026 Entertainment"",""Beer Bar"",""Pubs""]","[""Monday 16:0-0:0"",""Tuesday 16:0-0:0"",""Wednesday 16:0-0:0"",""Thursday 16:0-0:0"",""Friday 16:0-2:0"",""Saturday 16:0-2:0"",""Sunday 16:0-2:0""]","business"
"516","nTGF12T6t7nC8a2tfzBmog","Dancing Leaf Spa",NA,"19930 W Catawba Ave","Cornelius","NC",28031,35.4813151,-80.8841624,4.5,6,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Home \u0026 Garden"",""Beauty \u0026 Spas"",""Shopping"",""Day Spas"",""Massage"",""Kitchen \u0026 Bath"",""Skin Care"",""Health \u0026 Medical"",""Massage Therapy""]","[""Monday 9:30-17:0"",""Tuesday 9:30-20:0"",""Wednesday 9:30-20:0"",""Thursday 9:30-20:0"",""Friday 9:30-18:0"",""Saturday 9:30-17:30"",""Sunday 0:0-0:0""]","business"
"517","DokbdCS20re-Jo-OqKRilQ","Sangam Indian Cuisine",NA,"20910 Torrence Chapel Rd, Ste- D9","Cornelius","NC",28031,35.4877602,-80.874741,4.5,125,1,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""DogsAllowed: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: quiet"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free""]","[""Food"",""Specialty Food"",""Indian"",""Ethnic Food"",""Restaurants""]","[""Monday 11:30-14:30"",""Monday 17:0-22:0"",""Tuesday 11:30-14:30"",""Tuesday 17:0-22:0"",""Wednesday 11:30-14:30"",""Wednesday 17:0-22:0"",""Thursday 11:30-14:30"",""Thursday 17:0-22:0"",""Friday 11:30-14:30"",""Friday 17:0-22:0"",""Saturday 11:30-14:30"",""Saturday 17:0-22:0"",""Sunday 11:30-14:30"",""Sunday 17:0-22:0""]","business"
"518","5QjBSX8zXAXWQRvU1zIDyA","Zimmerman Family Wellness",NA,"21031 Catawba Ave","Cornelius","NC",28031,35.4835208,-80.8650598,5,6,1,"[""AcceptsInsurance: True"",""ByAppointmentOnly: False""]","[""Health \u0026 Medical"",""Chiropractors""]","[""Monday 8:30-12:0"",""Monday 15:0-18:0"",""Tuesday 15:0-18:0"",""Wednesday 10:0-12:0"",""Thursday 8:30-12:0"",""Thursday 15:0-18:0"",""Friday 8:30-12:0""]","business"
"519","RpBpV30TruRcQqo5cIDp4w","Anchor Self Storage",NA,"18601 Old Statesville Rd","Cornelius","NC",28031,35.4632973,-80.8472663,5,4,1,NA,"[""Self Storage"",""Local Services""]","[""Monday 9:0-17:30"",""Tuesday 9:0-17:30"",""Wednesday 9:0-17:30"",""Thursday 9:0-17:30"",""Friday 9:0-17:30"",""Saturday 8:0-16:0""]","business"
"520","jKvvBB2X65uTrlbxuILlOQ","Bojangles",NA,"20214 W Catawba Ave","Cornelius","NC",28031,35.4821431,-80.8796871,3.5,11,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""DriveThru: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: quiet"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Southern"",""Fast Food"",""Restaurants""]",NA,"business"
"521","3hWKH-_7K2JhMQQBGxA4aA","Lakeside Tan",NA,"19507 W Catawba Ave, Ste D","Cornelius","NC",28031,35.4800528,-80.8911468,4,9,0,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 2""]","[""Tanning"",""Beauty \u0026 Spas""]","[""Monday 10:0-20:0"",""Tuesday 10:0-20:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-20:0"",""Friday 10:0-19:0"",""Saturday 23:0-17:0""]","business"
"522","Dsb308tqF82hqbL4CQL2HA","One Man and A Hammer Inc",NA,"8550 East Ave","Mentor","OH",44060,41.680209,-81.333733,1,3,1,NA,"[""Contractors"",""Home Services""]","[""Monday 8:0-17:0"",""Tuesday 8:0-17:0"",""Wednesday 8:0-17:0"",""Thursday 8:0-17:0"",""Friday 8:0-17:0""]","business"
"523","sgT8qBQrFvdOPKD3bSrY8Q","Lake Norman Hyundai",NA,"20520 Chartwell Center Dr Po Box 1668","Cornelius","NC",28031,35.4787717671,-80.8762702346,3,29,1,"[""BusinessAcceptsCreditCards: True""]","[""Car Dealers"",""Automotive"",""Auto Parts \u0026 Supplies"",""Auto Repair""]","[""Monday 8:0-20:0"",""Tuesday 8:0-20:0"",""Wednesday 8:0-20:0"",""Thursday 8:0-20:0"",""Friday 8:0-20:0"",""Saturday 8:0-20:0"",""Sunday 12:0-17:0""]","business"
"524","VVeT1XqQYwrB_fbp3efdUg","Matt's Chicago Dog",NA,"19732 One Norman Blvd, Ste 330","Cornelius","NC",28031,35.4819013369,-80.8818800812,4,75,1,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free""]","[""Hot Dogs"",""Pizza"",""Italian"",""Restaurants"",""Sandwiches""]","[""Monday 11:0-20:0"",""Tuesday 11:0-20:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 10:30-21:0"",""Saturday 11:0-21:0"",""Sunday 11:0-16:0""]","business"
"525","GiocyeTLr-hdiveXfe6IgA","Massage Envy - Mentor",NA,"9666 Mentor Ave","Mentor","OH",44060,41.684028,-81.293325,3.5,3,1,"[""AcceptsInsurance: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: True"",""RestaurantsPriceRange2: 3""]","[""Day Spas"",""Massage"",""Beauty \u0026 Spas""]","[""Monday 8:0-22:0"",""Tuesday 8:0-22:0"",""Wednesday 8:0-22:0"",""Thursday 8:0-22:0"",""Friday 8:0-22:0"",""Saturday 8:0-21:0"",""Sunday 9:0-19:0""]","business"
"526","eZ3ApFyIBnH-PwPLCv87bA","Audi Mentor",NA,"8599 Market St","Mentor","OH",44060,41.6899756,-81.3321655,4.5,7,1,"[""BusinessAcceptsCreditCards: True""]","[""Auto Detailing"",""Auto Parts \u0026 Supplies"",""Automotive"",""Body Shops"",""Car Dealers""]","[""Monday 9:0-20:0"",""Tuesday 9:0-20:0"",""Wednesday 9:0-20:0"",""Thursday 9:0-20:0"",""Friday 9:0-18:0"",""Saturday 9:0-17:0""]","business"
"527","RFN2um_vsoliBtvLzH7PcA","Jack's Corner Tap",NA,"8301-1 Magnolia Estates Dr","Cornelius","NC",28031,35.4761288,-80.8899692,3,51,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free""]","[""American (Traditional)"",""Restaurants""]","[""Monday 11:0-0:0"",""Tuesday 11:0-0:0"",""Wednesday 11:0-0:0"",""Thursday 11:0-0:0"",""Friday 11:0-2:0"",""Saturday 11:0-2:0"",""Sunday 11:0-2:0""]","business"
"528","vhBLFA0s3IvOW8lk5zdIjQ","Billy's - A Cappelli Martini Bar",NA,"7338 Industrial Park Blvd","Mentor","OH",44060,41.6587098309,-81.3794667274,4,18,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""CoatCheck: False"",""DriveThru: False"",""GoodForDancing: False"",""GoodForKids: False"",""HappyHour: True"",""HasTV: True"",""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"",""OutdoorSeating: True"",""RestaurantsAttire: dressy"",""RestaurantsGoodForGroups: True"",""RestaurantsReservations: True"",""RestaurantsTakeOut: False"",""Smoking: outdoor"",""WheelchairAccessible: False"",""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"",""NoiseLevel: average"",""RestaurantsDelivery: False"",""RestaurantsPriceRange2: 2"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""RestaurantsTableService: True""]","[""Nightlife"",""Burgers"",""Salad"",""Restaurants"",""Bars""]","[""Monday 16:0-2:30"",""Tuesday 15:0-2:30"",""Wednesday 15:0-2:30"",""Thursday 15:0-2:30"",""Friday 12:0-2:30"",""Saturday 12:0-2:30""]","business"
"529","z81d99gm4XOE7vk9W5_KHw","Sisters Tea",NA,"8595 Mentor Ave","Mentor","OH",44060,41.6699911284,-81.332749549,4,7,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""DogsAllowed: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: False"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: no""]","[""Soup"",""Salad"",""Restaurants""]","[""Thursday 11:30-15:30"",""Friday 11:30-15:30"",""Saturday 8:30-15:30"",""Sunday 8:30-15:30""]","business"
"530","gLXYCzTxWkekCmg8rBoQaA","CPR Cell Phone Repair Mentor",NA,"7537 Mentor Ave, Ste 19","Mentor","OH",44060,41.6562025061,-81.3723789681,4,5,1,"[""BikeParking: False"",""BusinessAcceptsBitcoin: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""DogsAllowed: False"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Local Services"",""Shopping"",""Mobile Phones"",""Telecommunications"",""Electronics Repair"",""IT Services \u0026 Computer Repair"",""Mobile Phone Repair""]","[""Monday 10:0-19:0"",""Tuesday 10:0-19:0"",""Wednesday 10:0-19:0"",""Thursday 10:0-19:0"",""Friday 10:0-19:0"",""Saturday 11:0-16:0""]","business"
"531","93Z8Af87euo4OtMi825_ZA","PC Crisis",NA,"9606 Bailey Rd, Ste D","Cornelius","NC",28031,35.458016,-80.868084,3.5,3,1,"[""BusinessAcceptsCreditCards: True""]","[""IT Services \u0026 Computer Repair"",""Computers"",""Local Services"",""Shopping""]","[""Monday 12:0-18:0"",""Tuesday 12:0-18:0"",""Wednesday 12:0-18:0"",""Thursday 12:0-18:0"",""Friday 12:0-18:0"",""Saturday 9:0-15:0""]","business"
"532","dlzwh1rNfymW46_Y1ce8wg","Ramsey Creek Park",NA,"18441 Nantz Rd","Cornelius","NC",28031,35.465861,-80.896325,4,16,1,"[""BikeParking: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""GoodForKids: True""]","[""Active Life"",""Beaches"",""Dog Parks"",""Parks""]",NA,"business"
"533","Hb_PnAKXaSAzGSdhiez5Kg","Carolina Woman Fitness",NA,"17036 Kenton Dr","Cornelius","NC",28031,35.4480686,-80.8901736,3,3,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""GoodForKids: True"",""WheelchairAccessible: True""]","[""Gyms"",""Active Life"",""Fitness \u0026 Instruction"",""Boxing"",""Pilates""]","[""Monday 5:30-21:0"",""Tuesday 5:30-21:0"",""Wednesday 5:30-21:0"",""Thursday 5:30-21:0"",""Friday 5:30-19:0"",""Saturday 8:0-14:0"",""Sunday 9:0-14:0""]","business"
"534","khwoDxH5p-D9pLjCvV_Y6A","New York Restaurant",NA,"20121 N Main St, Ste D","Cornelius","NC",28031,35.4826458,-80.8601039,4,19,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: False"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Chinese"",""Restaurants""]","[""Monday 11:0-22:0"",""Tuesday 11:0-22:0"",""Wednesday 11:0-22:0"",""Thursday 11:0-22:0"",""Friday 11:0-23:0"",""Saturday 11:0-23:0"",""Sunday 11:0-22:0""]","business"
"535","-u4odNxcS27qgCVNyFfAwQ","Lake Norman INFINITI",NA,"20435 Chartwell Center Dr","Cornelius","NC",28031,35.4800030121,-80.8765361924,2.5,5,1,"[""BusinessAcceptsCreditCards: True""]","[""Car Dealers"",""Automotive"",""Auto Repair"",""Auto Parts \u0026 Supplies""]","[""Monday 9:0-20:0"",""Tuesday 9:0-20:0"",""Wednesday 9:0-20:0"",""Thursday 9:0-20:0"",""Friday 9:0-20:0"",""Saturday 9:0-19:0"",""Sunday 11:0-17:0""]","business"
"536","G87AMzYkCgWn3-R7ylzN3Q","Maddy's Fatty's",NA,"19905 W Catwaba Ave, Ste 105","Cornelius","NC",29031,35.481649,-80.885037,4,32,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsDelivery: False"",""RestaurantsPriceRange2: 2"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True""]","[""Bakeries"",""Food""]","[""Monday 6:0-19:0"",""Tuesday 6:0-19:0"",""Wednesday 6:0-19:0"",""Thursday 6:0-19:0"",""Friday 6:0-20:0"",""Saturday 6:0-20:0""]","business"
